STATEFP10,PUMACE10,GEOID10,linguistically_isolated,crowded_conditions,child_w_disability,no_comp_or_no_internet,age,essential_hh,num_5_17,vulnerable_sector_hh,single_parent,in_poverty
06,05303,0605303,.18316332,.40646869,.027782613,.43045643,11.002263,.78414512,2.3024058,.13442189,.14942729,.21449709
06,05500,0605500,.12837416,.2342539,.046057906,.19412027,11.395546,.74895322,1.9960802,.2107795,.16761693,.095545657
06,05700,0605700,.012332914,.091869138,.036038697,.26401299,11.359574,.70371467,1.9246732,.20190533,.17125766,.12000591
06,05901,0605901,.063130356,.123417,.03272162,.11920831,11.180974,.6871919,1.9881701,.17695458,.12656404,.096572384
06,05902,0605902,.027750073,.062716343,.040950425,.0637137,11.403872,.69128776,1.9203285,.14021707,.14350249,.074625991
06,05903,0605903,.028394211,.074121296,.036181942,.074121296,11.21909,.77057201,2.0083392,.11433494,.15096486,.075534113
06,05904,0605904,.083337791,.19317026,.025879141,.10723653,11.058984,.73839855,1.9515334,.14823636,.16276829,.092758119
06,05905,0605905,.091385469,.19957656,.02829165,.10469763,11.281672,.71861851,2.0432446,.17276697,.15043007,.12989281
06,05906,0605906,.056960873,.13973309,.034485895,.1799818,11.118471,.68319684,2.019624,.15326054,.1469821,.086775854
06,05907,0605907,.13261433,.31943831,.027231324,.25030047,11.21279,.70317543,2.1913466,.23458157,.19068252,.20346005
06,05908,0605908,.09158235,.20545183,.044226557,.14450124,11.282952,.69270885,2.0068147,.18107854,.16845728,.13035013
06,05909,0605909,.12869768,.42520633,.041012343,.27342778,11.200752,.76506466,2.1421006,.22931123,.18986925,.23146592
06,05910,0605910,.13236533,.44904894,.032554086,.31508639,10.939684,.74337155,2.3148541,.22215769,.12908378,.22572963
06,05911,0605911,.055373065,.23036133,.035851713,.17212576,11.194181,.76752698,2.121727,.16752698,.13904271,.18700141
06,05912,0605912,.16431873,.34995529,.069022067,.22078116,10.960346,.72801131,2.1741951,.20404741,.15216905,.22786225
06,05913,0605913,.17802015,.42676529,.039098766,.25187758,11.278258,.74491453,2.1190701,.24342379,.17371778,.2345926
06,05914,0605914,.036135059,.12107993,.03682204,.11877855,11.101192,.69092846,1.9169443,.16126816,.17122935,.11465668
06,05915,0605915,.028849075,.050236434,.018741053,.092837624,11.077957,.75753766,2.0698886,.072144374,.12554769,.052709211
06,05916,0605916,.14509299,.67044955,.04031302,.34364307,11.144923,.72485518,2.5551002,.2746028,.084928349,.25221044
06,05917,0605917,.24076986,.65945035,.043898534,.40275118,10.793577,.79286182,2.3220465,.27606028,.14327794,.32570711
06,05918,0605918,.065842398,.27815431,.040071502,.21953672,11.236965,.69443619,2.0695665,.23465663,.16717564,.17715627
06,06101,0606101,.025668114,.065422386,.040888995,.10803302,11.051649,.70571661,2.0269985,.16144305,.16476895,.10275071
06,06102,0606102,.024346376,.077074923,.043428671,.11883664,10.967889,.74113882,2.1126075,.18709423,.12225829,.072293386
06,06103,0606103,.040205013,.13667426,.060421411,.22653759,11.05,.77488613,2.2992027,.11810934,.13029613,.07089977
06,06501,0606501,.17881045,.28830868,.035441607,.39827818,10.964527,.72680426,2.2492223,.27036792,.19502309,.29826877
06,06502,0606502,.083917759,.33908769,.060600612,.32422227,11.298088,.75394112,2.2272973,.28394175,.21566865,.30126476
06,06503,0606503,.013356121,.069755666,.034308139,.070167109,11.40521,.70167112,2.0827954,.15267755,.13216864,.077003419
06,06504,0606504,.018585343,.12501995,.05032732,.10624301,11.242185,.73150247,2.1793709,.16196711,.16353185,.11684496
06,06505,0606505,.039523844,.19685678,.057773188,.177845,11.016749,.71745491,2.2347081,.22245997,.13177894,.19338892
06,06506,0606506,.028971553,.1367469,.050503284,.22194019,11.009132,.70156091,2.3708241,.1849453,.17015317,.23419403
06,06507,0606507,.044753086,.19098766,.051080246,.28487656,10.963765,.74092591,2.3722532,.16379629,.15530865,.2282716
06,06508,0606508,.048590723,.30113524,.038486004,.25053826,11.130701,.7611568,2.3765903,.19817968,.18655804,.2555784
06,06509,0606509,.069953829,.32961741,.058937993,.27341688,11.129288,.81190634,2.3921833,.16609499,.16154353,.28631267
06,06510,0606510,.070007205,.26407155,.040670127,.23969981,10.960959,.67270589,2.1394837,.20918773,.17522646,.22161998
06,06511,0606511,.056680664,.34145278,.05518743,.27879921,10.899611,.7758283,2.2179499,.24594805,.20183544,.22834033
06,06512,0606512,.032872204,.07232774,.038076598,.11374049,11.474223,.70966595,2.0992839,.17743872,.097682491,.088519193
06,06513,0606513,.084912866,.20205915,.026594389,.19314586,11.191727,.74875396,2.0277586,.14035726,.12122094,.15723796
06,06514,0606514,.070608646,.2380801,.051583055,.20127223,10.87645,.76914847,2.3140669,.14338586,.10108428,.15431546
06,06515,0606515,.065131277,.27102718,.035513587,.25209582,10.970751,.6859051,2.0677569,.28042376,.21096268,.27213266
06,06701,0606701,.055913713,.16929086,.073704436,.21454252,11.041533,.7619018,2.076122,.19662783,.22904785,.17170841
06,06702,0606702,.07427223,.19575138,.06157881,.20157357,10.813008,.74660373,2.0772619,.18835562,.21038552,.19973774
06,06703,0606703,.047281325,.11774203,.044455975,.13480943,11.00467,.70996946,1.9664994,.18918295,.20106095,.19195065
06,06704,0606704,.093674675,.28734103,.047876321,.27333555,10.756712,.74158424,2.194165,.23464383,.2887125,.3834677
06,06705,0606705,.058801979,.16207181,.042269647,.16193442,10.617421,.75187761,2.1297398,.18547353,.220828,.17631434
06,06706,0606706,.08234597,.29119042,.023313355,.25571507,10.92302,.79171312,2.4926121,.19922638,.23710622,.31781432
06,06707,0606707,.056001835,.14719608,.031673171,.21628031,10.682886,.70162958,2.0195088,.13120648,.31589013,.22010557
06,06708,0606708,.1477818,.34619918,.051351123,.36606616,10.937243,.73949826,2.3484299,.23907736,.24421248,.40782052
06,06709,0606709,.11252081,.26127982,.059392594,.21972881,10.845968,.74589646,2.207438,.18031877,.23808579,.26139879
06,06710,0606710,.049477331,.090432547,.055117868,.1037062,11.27372,.73281014,2.0851598,.15217191,.15201864,.12025996
06,06711,0606711,.062312108,.12239227,.040539309,.1805138,11.291518,.72729343,2.1097751,.14147763,.12785825,.13578391
06,06712,0606712,.037233502,.054116085,.045190249,.11037438,11.415179,.72263592,1.9756197,.11419974,.14250739,.067683361
06,07101,0607101,.017958412,.16442016,.064970821,.33381277,10.678351,.76202023,2.18468,.24365085,.24985617,.35300404
06,07102,0607102,.061183602,.31237948,.050189085,.28670892,10.879637,.71449322,2.5843873,.21691002,.27458739,.34621453
06,07103,0607103,.023128541,.18761344,.03135141,.26599196,11.319757,.74968374,2.3632364,.17966558,.18769595,.29266816
06,07104,0607104,.031770915,.2075038,.032345716,.32209855,10.861995,.70131159,2.221508,.20102419,.14803784,.22767414
06,07105,0607105,.019004181,.18890156,.042780522,.20592086,10.994805,.73537731,2.0407112,.16001521,.17779467,.16888382
06,07106,0607106,.10902667,.31125596,.043093152,.3632066,10.892416,.700836,2.2638335,.1983977,.25149283,.22521895
06,07107,0607107,.07458929,.35886493,.049711969,.35148284,10.927715,.77239174,2.414423,.2788564,.23827608,.35822487
06,07108,0607108,.12572859,.45734382,.04822005,.4249723,10.80199,.74642324,2.5520496,.23254974,.23522328,.43015078
06,07109,0607109,.090712644,.31423041,.052581821,.33678478,11.135957,.74785036,2.3087831,.20708594,.14856166,.22612885
06,07110,0607110,.1003971,.44378483,.046769083,.32718304,11.045887,.81424731,2.377522,.19947053,.18045807,.29060206
06,07111,0607111,.03146388,.11580006,.041259851,.1404846,11.163126,.73583317,1.9601026,.1487236,.15796815,.14262545
06,07112,0607112,.10860971,.33308527,.036420297,.31596819,10.999675,.71882415,2.1263316,.21931252,.14112285,.21219592
06,07113,0607113,.090295382,.31358418,.033497594,.31028,11.046401,.77853417,2.1717322,.20762241,.19132936,.22539665
06,07114,0607114,.055972926,.16669147,.023728058,.13864921,11.045931,.74791729,2.0291579,.17703065,.13890955,.12637608
06,07115,0607115,.064020351,.26145524,.043850537,.17038655,11.374593,.73324257,2.2730269,.16447534,.11765128,.14014976
06,07301,0607301,.034378391,.23798402,.045695297,.13458565,10.691055,.75158733,2.2222917,.21268547,.17537914,.15787742
06,07302,0607302,.070793509,.25889087,.046732608,.29528785,11.275172,.74288732,2.1379194,.18037342,.146477,.1842076
06,07303,0607303,.098689914,.39878675,.028597645,.15721059,10.812662,.7475149,2.3414896,.25059897,.18810216,.21613906
06,07304,0607304,.028107246,.063141629,.032642279,.056015149,11.317752,.68224859,1.9359614,.12199741,.20058806,.07405562
06,07305,0607305,.085472062,.23042713,.031362921,.13555083,10.855601,.73797834,2.1095154,.189382,.18683405,.13629204
06,07306,0607306,.13316643,.35653719,.047565211,.32568845,11.044497,.76334488,2.1169748,.28373575,.18739401,.24146007
06,07307,0607307,.044617768,.20135345,.041864999,.15994723,10.971726,.70321727,2.1405058,.22349028,.12467741,.10598154
06,07308,0607308,.046258077,.09879756,.026965182,.049757715,11.012742,.76947236,2.066179,.17390524,.15147164,.082869709
06,07309,0607309,.028782701,.064989395,.03585317,.068583548,10.80132,.71880156,2.0762138,.12370375,.17390408,.075889699
06,07310,0607310,.010173219,.049766291,.029419852,.084245257,11.148144,.71146548,1.988672,.1502887,.19290625,.072092384
06,07311,0607311,.065159403,.080246642,.029343596,.047404557,11.22386,.7670005,1.8817509,.10206848,.11868632,.05243364
06,07312,0607312,.061556976,.13153754,.068314359,.09765806,10.907063,.78561509,1.823475,.20105526,.16180691,.07025826
06,07313,0607313,.091574624,.27383265,.039628226,.15736704,10.84779,.70859724,2.0301111,.22796576,.21437438,.24181175
06,07314,0607314,.025452899,.11141305,.05883152,.10697464,10.623959,.68645835,1.9455616,.14977355,.16884059,.11911232
06,07315,0607315,.10141521,.24783312,.046128985,.15180452,10.694873,.76524168,2.0267861,.21845159,.17462416,.18221439
06,07316,0607316,.10929716,.32796812,.048210315,.27699855,11.081322,.79006666,1.9977006,.32635856,.2999157,.27600214
06,07317,0607317,.15779363,.46499136,.046181589,.28853694,10.793006,.74643248,2.3011603,.29982752,.25693899,.39305317
06,07318,0607318,.099058703,.43067482,.034980603,.27590156,11.008554,.73605543,2.3245564,.25901544,.23694588,.33317432
06,07319,0607319,.036823936,.21732089,.055747345,.14618762,11.290586,.74184889,2.1729105,.24988279,.18978818,.15714103
06,07320,0607320,.0406406,.09468288,.03578249,.083827518,11.004925,.7267397,1.9826783,.10962576,.1377693,.086742386
06,07321,0607321,.071159296,.41537949,.044336949,.33294412,11.106688,.74548793,2.0377648,.25321102,.24156797,.23512927
06,07322,0607322,.10492635,.39398697,.061176848,.33542621,11.292884,.70297033,2.1595428,.24201079,.22925219,.22196732
06,07501,0607501,.041437212,.065992594,.027353976,.10183263,10.359303,.70343953,1.8434594,.1228672,.20745689,.080798052
06,07502,0607502,.21967925,.29869696,.028900769,.10290679,10.695623,.80404276,1.6891079,.21533579,.22736385,.16070832
06,07503,0607503,.16143239,.37779582,.080890022,.33132461,10.696257,.7319504,1.7633561,.2542589,.27650943,.18020628
06,07504,0607504,.038713384,.12808731,.041355543,.1090178,10.635841,.66582423,1.6954623,.13337162,.16886847,.070534177
06,07505,0607505,.057644539,.17336188,.026809422,.08077088,10.975332,.71237689,2.0023983,.10638116,.13267666,.069978587
06,07506,0607506,.080542602,.20601951,.020276954,.087961003,11.284655,.69238377,2.0299561,.17026989,.11742264,.047124486
06,07507,0607507,.13577522,.31211597,.022847939,.19429697,10.934081,.71198475,1.9550797,.22830042,.23814353,.22668973
06,07701,0607701,.055059131,.21143232,.044678055,.33421814,10.890197,.75653088,2.2482786,.16452037,.21051249,.23863338
06,07702,0607702,.12381568,.33130306,.043681554,.3859973,10.665744,.83410239,2.3476989,.17198843,.27337885,.36298758
06,07703,0607703,.069830313,.17034465,.041520134,.19592932,11.054422,.74083436,2.1778178,.20105064,.11620802,.15882716
06,07704,0607704,.11897697,.26594672,.040872518,.39192951,11.119069,.78719366,2.3185365,.19230887,.16367362,.23281427
06,07901,0607901,.075804971,.15883164,.042870287,.19153634,11.168537,.749816,2.1367526,.2049218,.18307267,.11945722
06,07902,0607902,.023377301,.17624396,.053806975,.27047145,10.920856,.73116106,2.2271125,.19968656,.15554395,.15351966
06,08101,0608101,.11656614,.31306013,.042331323,.082689814,11.009751,.73592246,1.814272,.20613268,.12011724,.065723464
06,08102,0608102,.10901913,.27130276,.037777103,.14873976,10.923413,.75171578,1.9416945,.20425144,.14873976,.11928333
06,08103,0608103,.09384945,.18243361,.026905051,.10952959,10.63438,.74888617,1.9100271,.18405369,.13151652,.074871264
06,08104,0608104,.084823973,.15865609,.027064862,.085860945,10.82076,.70171618,1.9154872,.16321875,.11888837,.080416858
06,08105,0608105,.056219883,.15688024,.033642691,.10730858,10.665581,.73496342,1.88466,.12970731,.14978583,.07411208
06,08106,0608106,.05500821,.29552329,.020957567,.1600121,11.005185,.76678765,2.1836488,.15197477,.14583874,.11533143
06,08301,0608301,.18879168,.47763616,.043709457,.39410168,10.860386,.80985063,2.3833911,.16574898,.16035601,.24313621
06,08302,0608302,.10130434,.28236714,.043188404,.29169083,11.103382,.76850241,2.1011593,.20971015,.20487922,.22342995
06,08303,0608303,.077362806,.23242716,.039126016,.16912262,11.109883,.67238313,1.9621867,.23221545,.18419716,.12521172
06,08501,0608501,.05479864,.11230413,.022286385,.049294714,10.996632,.70754009,1.888538,.10598815,.12415411,.048542812
06,08502,0608502,.090527788,.20971689,.021233834,.089217059,10.491918,.75624782,1.8042206,.13675289,.10673715,.06527438
06,08503,0608503,.065221071,.32858998,.044892427,.071319669,10.694054,.74628723,2.0574849,.13546784,.13529843,.099553898
06,08504,0608504,.14471872,.26917782,.013227774,.10036389,10.871902,.80143589,2.1410799,.15204564,.16173288,.10877262
06,08505,0608505,.1059916,.28361034,.025610695,.16436979,11.328207,.72076654,2.16644,.1987934,.12000947,.098953098
06,08506,0608506,.081825942,.17991139,.036827773,.22210479,11.317589,.74862808,2.1213772,.15369295,.15958701,.11145888
06,08507,0608507,.051320311,.087581113,.013949131,.045976613,11.334085,.76872897,1.8353517,.080433048,.081890419,.03577501
06,08508,0608508,.10110039,.1900741,.025151582,.11938019,10.743723,.73029417,1.7952392,.16501234,.11241859,.09395913
06,08509,0608509,.12083046,.45266852,.050264549,.27127904,10.743731,.72515529,2.0454335,.23809524,.15016103,.11456177
06,08510,0608510,.14240423,.31028497,.027929798,.17222117,10.851331,.74904698,1.9925647,.17558029,.21313456,.13489337
06,08511,0608511,.065778732,.15896101,.038120024,.12568891,10.825577,.7163707,1.975199,.16712594,.15120433,.10027557
06,08512,0608512,.057716869,.085912175,.029521564,.089301504,11.227773,.73297966,1.964584,.12702623,.079182632,.046762943
06,08513,0608513,.090063237,.20469739,.01802168,.13414635,11.289521,.75392956,2.1190605,.19715448,.091282748,.090650409
06,08514,0608514,.17895418,.50196898,.034046158,.24131399,11.195304,.75694132,2.3378196,.2375754,.16519615,.18987089
06,08701,0608701,.14299987,.30211064,.057033431,.27584198,11.080596,.75055158,2.0261855,.18542109,.15070146,.16577162
06,08702,0608702,.060250495,.21555702,.07284113,.20474622,11.293606,.69116676,1.9152274,.24087013,.23282795,.19149637
06,08900,0608900,.019866128,.15842789,.051974084,.27243441,11.07338,.73046499,2.0856929,.2240756,.19178867,.21992339
06,09501,0609501,.064457536,.21866833,.035750676,.27798697,10.987242,.71421611,1.9919816,.17777877,.23439507,.16568467
06,09502,0609502,.051697325,.21350275,.044225298,.23197421,10.819458,.79548645,2.0735824,.13624123,.21168216,.13950314
06,09503,0609503,.032857504,.15858603,.041684262,.19541347,11.067109,.75530028,2.1943998,.19790523,.20229749,.15144861
06,09701,0609701,.067934357,.19867446,.045526274,.21098311,11.122849,.72885436,2.0791779,.19926621,.15421335,.09456367
06,09702,0609702,.06762071,.18166922,.036759887,.18369019,10.94729,.71564341,1.9880927,.20553856,.19412279,.10514529
06,09703,0609703,.13360311,.32635158,.030689543,.24723211,10.910004,.73784399,2.0710263,.20200711,.16034316,.18520556
06,09901,0609901,.11613256,.21369265,.055863075,.32953387,11.031501,.77596503,2.1657319,.17283322,.15593591,.20575382
06,09902,0609902,.10891774,.28189996,.054906588,.33057919,11.076479,.78651959,2.2070088,.1632138,.23354633,.28715047
06,09903,0609903,.06029224,.21421479,.060377359,.30245426,11.19546,.75542629,2.1662931,.14904241,.16351256,.17727338
06,09904,0609904,.035767298,.18534833,.050897773,.20469236,10.709456,.74096239,2.1487191,.19703136,.18716782,.15700263
06,10100,0610100,.06968464,.23272096,.054754354,.34396505,10.807372,.7761355,2.2261384,.17527378,.19277722,.22610855
06,10701,0610701,.11916275,.25372183,.064352974,.29968825,10.869736,.74249268,2.4413092,.16236162,.19649446,.27894771
06,10702,0610702,.17420173,.27842522,.051905118,.52486432,10.776814,.77593189,2.3917954,.18811472,.18329339,.33016503
06,10703,0610703,.25074556,.34612313,.037117902,.55189586,11.083182,.8300671,2.436415,.13672915,.18939717,.42374054
06,11101,0611101,.027870914,.10713537,.048512153,.1585813,11.323397,.72647738,2.0107398,.18304694,.13573973,.10221081
06,11102,0611102,.027312569,.073407419,.055055562,.10498513,11.432071,.68801844,1.9771091,.1643841,.092580996,.071372673
06,11103,0611103,.18742204,.45908797,.041760217,.31287733,10.813227,.79593873,2.3342314,.16072944,.14518784,.22915731
06,11104,0611104,.045027655,.16821454,.050140876,.18084107,10.990817,.75367838,1.9855473,.15162267,.19654597,.11572576
06,11105,0611105,.12192018,.29289025,.07077916,.25506863,11.125875,.78248024,2.2814348,.17651604,.19269934,.19179016
06,11106,0611106,.040227991,.1586038,.050402749,.11074474,11.254274,.68378162,2.1290216,.17777568,.1069292,.10306656
06,11300,0611300,.073714837,.17358753,.027036857,.29495028,10.851267,.71338505,1.9794495,.18907614,.20508002,.16394883
08,00100,0800100,.034966215,.098536037,.046340089,.3964527,11.006532,.77145272,2.1215653,.2017455,.19971848,.15152027
